PID,keywords,mods.grants,mods.abstract,fgs.state,dc.title,dc.language,mods.sm_key_words,fgs.lastModifiedDate,mods.sm_collection,mods.language,mods.title,mods.sm_report_number,dc.subject,mods.sm_corporate_creator,rdf.isOpenAccess,mods.origin,dc.description,mods.raw_date,mods.sm_format,mods.sm_oclc_number,rdf.redirectsTo,mods.sm_geographical_coverage,mods.subject_topic,fgs.createdDate,mods.sm_ntl_classification,mods.sm_resource_type,mods.sm_edition,mods.sm_corporate_publisher,DS1.mimetype_txt_en,DS1.label_txt_en,DS1.filesize_tl,DS1.checksum_txt_en,mods.ss_publishyear,fgs.ownerId,rdf.isMemberOf,dc.identifier,mods.sm_creator,fgs.label,rdf.isPeerTo,mods.sm_digital_object_identifier,mods.ss_jobid,DS2.mimetype_txt_en,DS2.label_txt_en,DS2.filesize_tl,DS2.checksum_txt_en,DS2.sourceurl,dc.publisher,dc.format,dc.type,dc.creator,dc.coverage,DS1.sourceurl,mods.orcidId,mods.sm_contributor,dc.contributor,mods.alt_title,mods.note,mods.sm_corporate_contributor,DS_EXCEL.mimetype_txt_en,DS_EXCEL.label_txt_en,DS_EXCEL.filesize_tl,DS_EXCEL.checksum_txt_en,mods.sm_contracting_officer,DS3.mimetype_txt_en,DS3.label_txt_en,DS3.filesize_tl,DS3.checksum_txt_en,DS3.sourceurl,DS4.mimetype_txt_en,DS4.label_txt_en,DS4.filesize_tl,DS4.checksum_txt_en,DS4.sourceurl,mods.sm_alternate_url,mods.table_of_contents,rdf.underCategory,rdf.hasOrder,rdf.isCollection,rdf.categoryOrder,rdf.isFeaturedCollection,mods.sm_rights_statement,mods.related_series,DS_MS_NON_EXCEL.mimetype_txt_en,DS_MS_NON_EXCEL.label_txt_en,DS_MS_NON_EXCEL.filesize_tl,DS_MS_NON_EXCEL.checksum_txt_en,mods.sm_tris_online_accession_number,rdf.hasExternalLink,rdf.hasMoreDocuments,DS5.mimetype_txt_en,DS5.label_txt_en,DS5.filesize_tl,DS5.checksum_txt_en,DS5.sourceurl,DS10.mimetype_txt_en,DS10.label_txt_en,DS10.filesize_tl,DS10.checksum_txt_en,DS10.sourceurl,DS11.mimetype_txt_en,DS11.label_txt_en,DS11.filesize_tl,DS11.checksum_txt_en,DS11.sourceurl,DS12.mimetype_txt_en,DS12.label_txt_en,DS12.filesize_tl,DS12.checksum_txt_en,DS12.sourceurl,DS13.mimetype_txt_en,DS13.label_txt_en,DS13.filesize_tl,DS13.checksum_txt_en,DS13.sourceurl,DS14.mimetype_txt_en,DS14.label_txt_en,DS14.filesize_tl,DS14.checksum_txt_en,DS14.sourceurl,DS15.mimetype_txt_en,DS15.label_txt_en,DS15.filesize_tl,DS15.checksum_txt_en,DS15.sourceurl,DS16.mimetype_txt_en,DS16.label_txt_en,DS16.filesize_tl,DS16.checksum_txt_en,DS16.sourceurl,DS17.mimetype_txt_en,DS17.label_txt_en,DS17.filesize_tl,DS17.checksum_txt_en,DS17.sourceurl,DS18.mimetype_txt_en,DS18.label_txt_en,DS18.filesize_tl,DS18.checksum_txt_en,DS18.sourceurl,DS6.mimetype_txt_en,DS6.label_txt_en,DS6.filesize_tl,DS6.checksum_txt_en,DS6.sourceurl,DS7.mimetype_txt_en,DS7.label_txt_en,DS7.filesize_tl,DS7.checksum_txt_en,DS7.sourceurl,DS8.mimetype_txt_en,DS8.label_txt_en,DS8.filesize_tl,DS8.checksum_txt_en,DS8.sourceurl,DS9.mimetype_txt_en,DS9.label_txt_en,DS9.filesize_tl,DS9.checksum_txt_en,DS9.sourceurl,DS_MS_NON_EXCEL.sourceurl,rdf.isSpotlightChild,rdf.isSupersededBy,mods.sm_isbn,mods.sm_issn,mods.physical_description,mods.sm_copyright_date,mods.sm_publisher,rdf.isGRFeaturedChild,rdf.isFeatured,rdf.featuredType,rdf.inSpotlight,rdf.featuredUrl,rdf.isGRFeatured,dc.rights,rdf.featuredPosition,rdf.featuredPositionTemp,DS19.mimetype_txt_en,DS19.label_txt_en,DS19.filesize_tl,DS19.checksum_txt_en,DS19.sourceurl,DS20.mimetype_txt_en,DS20.label_txt_en,DS20.filesize_tl,DS20.checksum_txt_en,DS20.sourceurl,DS21.mimetype_txt_en,DS21.label_txt_en,DS21.filesize_tl,DS21.checksum_txt_en,DS21.sourceurl,DS22.mimetype_txt_en,DS22.label_txt_en,DS22.filesize_tl,DS22.checksum_txt_en,DS22.sourceurl,DS23.mimetype_txt_en,DS23.label_txt_en,DS23.filesize_tl,DS23.checksum_txt_en,DS23.sourceurl,DS24.mimetype_txt_en,DS24.label_txt_en,DS24.filesize_tl,DS24.checksum_txt_en,DS24.sourceurl,DS25.mimetype_txt_en,DS25.label_txt_en,DS25.filesize_tl,DS25.checksum_txt_en,DS25.sourceurl,DS26.mimetype_txt_en,DS26.label_txt_en,DS26.filesize_tl,DS26.checksum_txt_en,DS26.sourceurl,DS27.mimetype_txt_en,DS27.label_txt_en,DS27.filesize_tl,DS27.checksum_txt_en,DS27.sourceurl,DS28.mimetype_txt_en,DS28.label_txt_en,DS28.filesize_tl,DS28.checksum_txt_en,DS28.sourceurl,DS29.mimetype_txt_en,DS29.label_txt_en,DS29.filesize_tl,DS29.checksum_txt_en,DS29.sourceurl,DS30.mimetype_txt_en,DS30.label_txt_en,DS30.filesize_tl,DS30.checksum_txt_en,DS30.sourceurl,DS31.mimetype_txt_en,DS31.label_txt_en,DS31.filesize_tl,DS31.checksum_txt_en,DS31.sourceurl,DS32.mimetype_txt_en,DS32.label_txt_en,DS32.filesize_tl,DS32.checksum_txt_en,DS32.sourceurl,DS33.mimetype_txt_en,DS33.label_txt_en,DS33.filesize_tl,DS33.checksum_txt_en,DS33.sourceurl,DS34.mimetype_txt_en,DS34.label_txt_en,DS34.filesize_tl,DS34.checksum_txt_en,DS34.sourceurl,rdf.quickLinkUrl,rdf.isQuickLink,rdf.underSection,DS_EXCEL.sourceurl,mods.embargo_date,rdf.hasDataset,rdf.hasPublication,mods.ss_keyvalue,mods.sm_researchhub_id,dc.date,dc.source,dc.identifier.uri,dc.contributor.author,dc.contributor.collaborator,dc.coverage.spatial,dc.contributor.creator,dc.relation.isPartOf,dc.description.abstract,dc.rights.accessRights,dc.relation.isVersionOf,dc.contributor.consultant,dc.description.tableOfContents,dc.title.alternative,DS1.checksumsha256_txt_en,rdf.hasMultipleLanguage,DS2.checksumsha256_txt_en,DS3.checksumsha256_txt_en,DS4.checksumsha256_txt_en,DS5.checksumsha256_txt_en,DS6.checksumsha256_txt_en,DS7.checksumsha256_txt_en,mods.ss_hasQLOrder,DS_MS_NON_EXCEL.checksumsha256_txt_en,dc.relation.isReferencedBy,DS10.checksumsha256_txt_en,DS11.checksumsha256_txt_en,DS12.checksumsha256_txt_en,DS13.checksumsha256_txt_en,DS14.checksumsha256_txt_en,DS15.checksumsha256_txt_en,DS16.checksumsha256_txt_en,DS17.checksumsha256_txt_en,DS18.checksumsha256_txt_en,DS8.checksumsha256_txt_en,DS9.checksumsha256_txt_en
dot:33098,,,,Active,Investigation of Aircraft Accident: CBX CLUB: FREDONIA PENNSYLVANIA: 1943-07-17,English,"Accident analysis,Accident causes,Accident characteristics,Accident investigation,Accident types,Air transportation,Aircraft accidents,Aircraft collisions,Airlines,Aviation safety,Casualties,Civil aviation,Fatalities,Injury rates,Injury severity,Midair collisions,Near midair collisions,Passengers,Fires",2018-06-12T12:20:00.278Z,Investigations of Aircraft Accidents 1934-1965,English,Investigation of Aircraft Accident: CBX CLUB: FREDONIA PENNSYLVANIA: 1943-07-17,3240-43,,Civil Aeronautics Board,true,"1943-07-17; \,","https://doi.org/10.21949/1500202,1943,PDF,Text,3240-43,Accident analysis,Accident causes,Accident characteristics,Accident investigation,Accident types,Air transportation,Aircraft accidents,Aircraft collisions,Airlines,Aviation safety,Casualties,Civil aviation,Fatalities,Injury rates,Injury severity,Midair collisions,Near midair collisions,Passengers,Fires,FREDONIA PENNSYLVANIA,Civil Aeronautics Board,Civil Aeronautics Board,CBX CLUB,Investigations of Aircraft Accidents 1934-1965",1943-07-17,PDF,,,FREDONIA PENNSYLVANIA,,2017-12-18T17:26:04.403Z,,Text,,Civil Aeronautics Board,application/pdf,071743a.pdf,64765,urn:sha256:01c3ef973b57755b132b96ded81184124aef9d8f181ecc8bade62d6a0ef6006e,1943,,dot:32931,,,,,https://doi.org/10.21949/1500202,,,,,,,,,,,,071743a.pdf,,,,,,CBX CLUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:33276,,,,Active,"Investigation of Aircraft Accident: TRANS-LUXURY AIRLINES: ELKO\, NEVADA: 1946-09-05",English,"Accident analysis,Accident causes,Accident characteristics,Accident investigation,Accident types,Air transportation,Aircraft accidents,Aircraft collisions,Airlines,Aviation safety,Casualties,Civil aviation,Fatalities,Injury rates,Injury severity,Midair collisions,Near midair collisions,Passengers,Fires",2018-06-12T12:23:45.381Z,Investigations of Aircraft Accidents 1934-1965,English,"Investigation of Aircraft Accident: TRANS-LUXURY AIRLINES: ELKO, NEVADA: 1946-09-05",2267-46,,Civil Aeronautics Board,true,"1946-09-05; \,","https://doi.org/10.21949/1500380,1946,PDF,Text,2267-46,Accident analysis,Accident causes,Accident characteristics,Accident investigation,Accident types,Air transportation,Aircraft accidents,Aircraft collisions,Airlines,Aviation safety,Casualties,Civil aviation,Fatalities,Injury rates,Injury severity,Midair collisions,Near midair collisions,Passengers,Fires,ELKO\, NEVADA,Civil Aeronautics Board,Civil Aeronautics Board,TRANS-LUXURY AIRLINES,Investigations of Aircraft Accidents 1934-1965",1946-09-05,PDF,,,"ELKO\, NEVADA",,2017-12-18T17:31:05.956Z,,Text,,Civil Aeronautics Board,application/pdf,090546.pdf,716505,urn:sha256:a1095eba1693393794207b024d4e5759d8d1d4c19fe2b740e9bf26e68f2b72c3,1946,,dot:32931,,,,,https://doi.org/10.21949/1500380,,,,,,,,,,,,090546.pdf,,,,,,TRANS-LUXURY AIRLINES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:33483,,,,Active,"Investigation of Aircraft Accident: ZANTOP FLYING SERVICE: KANSAS CITY\, MISSOURI: 1954-01-20",English,"Accident analysis,Accident causes,Accident characteristics,Accident investigation,Accident types,Air transportation,Aircraft accidents,Aircraft collisions,Airlines,Aviation safety,Casualties,Civil aviation,Fatalities,Injury rates,Injury severity,Midair collisions,Near midair collisions,Passengers,Fires",2018-06-12T12:26:52.896Z,Investigations of Aircraft Accidents 1934-1965,English,"Investigation of Aircraft Accident: ZANTOP FLYING SERVICE: KANSAS CITY, MISSOURI: 1954-01-20",1-0003,,Civil Aeronautics Board,true,"1954-01-20; \,","https://doi.org/10.21949/1500608,1954,PDF,Text,1-0003,Accident analysis,Accident causes,Accident characteristics,Accident investigation,Accident types,Air transportation,Aircraft accidents,Aircraft collisions,Airlines,Aviation safety,Casualties,Civil aviation,Fatalities,Injury rates,Injury severity,Midair collisions,Near midair collisions,Passengers,Fires,KANSAS CITY\, MISSOURI,Civil Aeronautics Board,Civil Aeronautics Board,ZANTOP FLYING SERVICE,Investigations of Aircraft Accidents 1934-1965",1954-01-20,PDF,,,"KANSAS CITY\, MISSOURI",,2017-12-18T17:37:34.437Z,,Text,,Civil Aeronautics Board,application/pdf,012054.pdf,620906,urn:sha256:e1dca281e43cfaf88707ab34dc2e7ddd3abee4e15b82cda3c660eea8fba2ce75,1954,,dot:32931,,,,,https://doi.org/10.21949/1500608,,,,,,,,,,,,012054.pdf,,,,,,ZANTOP FLYING SERVICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:33013,,,,Active,"Investigation of Aircraft Accident: TRANS WORLD AIRLINES: PRITCHETT\, COLORADO: 1940-05-17",English,"Accident analysis,Accident causes,Accident characteristics,Accident investigation,Accident types,Air transportation,Aircraft accidents,Aircraft collisions,Airlines,Aviation safety,Casualties,Civil aviation,Fatalities,Injury rates,Injury severity,Midair collisions,Near midair collisions,Passengers,Fires",2018-06-12T12:17:25.458Z,Investigations of Aircraft Accidents 1934-1965,English,"Investigation of Aircraft Accident: TRANS WORLD AIRLINES: PRITCHETT, COLORADO: 1940-05-17",1008-40,,Civil Aeronautics Board,true,"1940-05-17; \,","https://doi.org/10.21949/1500117,1940,PDF,Text,1008-40,Accident analysis,Accident causes,Accident characteristics,Accident investigation,Accident types,Air transportation,Aircraft accidents,Aircraft collisions,Airlines,Aviation safety,Casualties,Civil aviation,Fatalities,Injury rates,Injury severity,Midair collisions,Near midair collisions,Passengers,Fires,PRITCHETT\, COLORADO,Civil Aeronautics Board,Civil Aeronautics Board,TRANS WORLD AIRLINES,Investigations of Aircraft Accidents 1934-1965",1940-05-17,PDF,,,"PRITCHETT\, COLORADO",,2017-12-18T17:23:06.236Z,,Text,,Civil Aeronautics Board,application/pdf,051740.pdf,683345,urn:sha256:b5c972e0456212a558455bb9ae516992104a5d25e2325f095a89236826a86172,1940,,dot:32931,,,,,https://doi.org/10.21949/1500117,,,,,,,,,,,,051740.pdf,,,,,,TRANS WORLD AIRLINES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:33685,,,,Active,"Investigation of Aircraft Accident: DELTA AIRLINES: MEMPHIS\, TENNESSEE: 1963-01-13",English,"Accident analysis,Accident causes,Accident characteristics,Accident investigation,Accident types,Air transportation,Aircraft accidents,Aircraft collisions,Airlines,Aviation safety,Casualties,Civil aviation,Fatalities,Injury rates,Injury severity,Midair collisions,Near midair collisions,Passengers,Fires",2018-06-12T12:29:54.660Z,Investigations of Aircraft Accidents 1934-1965,English,"Investigation of Aircraft Accident: DELTA AIRLINES: MEMPHIS, TENNESSEE: 1963-01-13",1-0001,,Civil Aeronautics Board,true,"1963-01-13; \,","https://doi.org/10.21949/1500810,1963,PDF,Text,1-0001,Accident analysis,Accident causes,Accident characteristics,Accident investigation,Accident types,Air transportation,Aircraft accidents,Aircraft collisions,Airlines,Aviation safety,Casualties,Civil aviation,Fatalities,Injury rates,Injury severity,Midair collisions,Near midair collisions,Passengers,Fires,MEMPHIS\, TENNESSEE,Civil Aeronautics Board,Civil Aeronautics Board,DELTA AIRLINES,Investigations of Aircraft Accidents 1934-1965",1963-01-13,PDF,,,"MEMPHIS\, TENNESSEE",,2017-12-18T17:44:10.174Z,,Text,,Civil Aeronautics Board,application/pdf,011363.pdf,593842,urn:sha256:4253985c8c789ab27dfbcc0427e5881494fc2cc7d82c8d87720bee37d7da842f,1963,,dot:32931,,,,,https://doi.org/10.21949/1500810,,,,,,,,,,,,011363.pdf,,,,,,DELTA AIRLINES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:33524,,,,Active,"Investigation of Aircraft Accident: PAN AMERICAN AIRWAYS: SHANNON\, IRELAND: 1955-03-16",English,"Accident analysis,Accident causes,Accident characteristics,Accident investigation,Accident types,Air transportation,Aircraft accidents,Aircraft collisions,Airlines,Aviation safety,Casualties,Civil aviation,Fatalities,Injury rates,Injury severity,Midair collisions,Near midair collisions,Passengers,Fires",2018-06-12T12:27:33.516Z,Investigations of Aircraft Accidents 1934-1965,English,"Investigation of Aircraft Accident: PAN AMERICAN AIRWAYS: SHANNON, IRELAND: 1955-03-16",,,Civil Aeronautics Board,true,"1955-03-16; \,","https://doi.org/10.21949/1500649,1955,PDF,Text,Accident analysis,Accident causes,Accident characteristics,Accident investigation,Accident types,Air transportation,Aircraft accidents,Aircraft collisions,Airlines,Aviation safety,Casualties,Civil aviation,Fatalities,Injury rates,Injury severity,Midair collisions,Near midair collisions,Passengers,Fires,SHANNON\, IRELAND,Civil Aeronautics Board,Civil Aeronautics Board,PAN AMERICAN AIRWAYS,Investigations of Aircraft Accidents 1934-1965",1955-03-16,PDF,,,"SHANNON\, IRELAND",,2017-12-18T17:38:49.500Z,,Text,,Civil Aeronautics Board,application/pdf,031655.pdf,50259,urn:sha256:924b52336455fa0aed92d32b80d6f29de7a6b39847cce75074d06015c6cb20e8,1955,,dot:32931,,,,,https://doi.org/10.21949/1500649,,,,,,,,,,,,031655.pdf,,,,,,PAN AMERICAN AIRWAYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:33434,,,,Active,"Investigation of Aircraft Accident: GENERAL AIRWAYS: MT. CRILLON\, ALASKA: 1952-01-12",English,"Accident analysis,Accident causes,Accident characteristics,Accident investigation,Accident types,Air transportation,Aircraft accidents,Aircraft collisions,Airlines,Aviation safety,Casualties,Civil aviation,Fatalities,Injury rates,Injury severity,Midair collisions,Near midair collisions,Passengers,Fires",2018-06-12T12:26:04.071Z,Investigations of Aircraft Accidents 1934-1965,English,"Investigation of Aircraft Accident: GENERAL AIRWAYS: MT. CRILLON, ALASKA: 1952-01-12",1-0003,,Civil Aeronautics Board,true,"1952-01-12; \,","https://doi.org/10.21949/1500559,1952,PDF,Text,1-0003,Accident analysis,Accident causes,Accident characteristics,Accident investigation,Accident types,Air transportation,Aircraft accidents,Aircraft collisions,Airlines,Aviation safety,Casualties,Civil aviation,Fatalities,Injury rates,Injury severity,Midair collisions,Near midair collisions,Passengers,Fires,MT. CRILLON\, ALASKA,Civil Aeronautics Board,Civil Aeronautics Board,GENERAL AIRWAYS,Investigations of Aircraft Accidents 1934-1965",1952-01-12,PDF,,,"MT. CRILLON\, ALASKA",,2017-12-18T17:36:01.473Z,,Text,,Civil Aeronautics Board,application/pdf,011252.pdf,575643,urn:sha256:144f8ff289108a9d8d23d67ae0cc6fd13f390fc879f595bcdbd5e80048aab71f,1952,,dot:32931,,,,,https://doi.org/10.21949/1500559,,,,,,,,,,,,011252.pdf,,,,,,GENERAL AIRWAYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:33567,,,,Active,"Investigation of Aircraft Accident: AMERICAN AIRLINES: TULSA\, OKLAHOMA: 1957-01-06",English,"Accident analysis,Accident causes,Accident characteristics,Accident investigation,Accident types,Air transportation,Aircraft accidents,Aircraft collisions,Airlines,Aviation safety,Casualties,Civil aviation,Fatalities,Injury rates,Injury severity,Midair collisions,Near midair collisions,Passengers,Fires",2018-06-12T12:28:14.060Z,Investigations of Aircraft Accidents 1934-1965,English,"Investigation of Aircraft Accident: AMERICAN AIRLINES: TULSA, OKLAHOMA: 1957-01-06",1-0003,,Civil Aeronautics Board,true,"1957-01-06; \,","https://doi.org/10.21949/1500692,1957,PDF,Text,1-0003,Accident analysis,Accident causes,Accident characteristics,Accident investigation,Accident types,Air transportation,Aircraft accidents,Aircraft collisions,Airlines,Aviation safety,Casualties,Civil aviation,Fatalities,Injury rates,Injury severity,Midair collisions,Near midair collisions,Passengers,Fires,TULSA\, OKLAHOMA,Civil Aeronautics Board,Civil Aeronautics Board,AMERICAN AIRLINES,Investigations of Aircraft Accidents 1934-1965",1957-01-06,PDF,,,"TULSA\, OKLAHOMA",,2017-12-18T17:40:13.955Z,,Text,,Civil Aeronautics Board,application/pdf,010657.pdf,675919,urn:sha256:664e0e29d76f36d84dddccdeb895f7810c6dffa0e178a63935758ff87c069c6f,1957,,dot:32931,,,,,https://doi.org/10.21949/1500692,,,,,,,,,,,,010657.pdf,,,,,,AMERICAN AIRLINES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:32978,,,,Active,"Investigation of Aircraft Accident: AERONCA C-3: HAMILTON\, OHIO: 1936-04-08",English,"Accident analysis,Accident causes,Accident characteristics,Accident investigation,Accident types,Air transportation,Aircraft accidents,Aircraft collisions,Airlines,Aviation safety,Casualties,Civil aviation,Fatalities,Injury rates,Injury severity,Midair collisions,Near midair collisions,Passengers,Fires",2018-06-12T12:15:51.665Z,Investigations of Aircraft Accidents 1934-1965,English,"Investigation of Aircraft Accident: AERONCA C-3: HAMILTON, OHIO: 1936-04-08",,,Department of Commerce,true,"1936-04-08; \,","https://doi.org/10.21949/1500082,1936,PDF,Text,Accident analysis,Accident causes,Accident characteristics,Accident investigation,Accident types,Air transportation,Aircraft accidents,Aircraft collisions,Airlines,Aviation safety,Casualties,Civil aviation,Fatalities,Injury rates,Injury severity,Midair collisions,Near midair collisions,Passengers,Fires,HAMILTON\, OHIO,Department of Commerce,Department of Commerce,AERONCA C-3,Investigations of Aircraft Accidents 1934-1965",1936-04-08,PDF,,,"HAMILTON\, OHIO",,2017-12-18T17:21:55.908Z,,Text,,Department of Commerce,application/pdf,040836.pdf,61333,urn:sha256:a93326ffeeb49d39ee08a4a43ef3e65ce9a1abab5a4ecd9ddd188dcba6df2bd9,1936,,dot:32931,,,,,https://doi.org/10.21949/1500082,,,,,,,,,,,,040836.pdf,,,,,,AERONCA C-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:33619,,,,Active,Investigation of Aircraft Accident: PAN AMERICAN WORLD AIRWAYS: NEW YORK INTERNATIONAL AIRPORT: 1959-07-12,English,"Accident analysis,Accident causes,Accident characteristics,Accident investigation,Accident types,Air transportation,Aircraft accidents,Aircraft collisions,Airlines,Aviation safety,Casualties,Civil aviation,Fatalities,Injury rates,Injury severity,Midair collisions,Near midair collisions,Passengers,Fires",2018-06-12T12:28:56.735Z,Investigations of Aircraft Accidents 1934-1965,English,Investigation of Aircraft Accident: PAN AMERICAN WORLD AIRWAYS: NEW YORK INTERNATIONAL AIRPORT: 1959-07-12,1-0058,,Civil Aeronautics Board,true,"1959-07-12; \,","https://doi.org/10.21949/1500744,1959,PDF,Text,1-0058,Accident analysis,Accident causes,Accident characteristics,Accident investigation,Accident types,Air transportation,Aircraft accidents,Aircraft collisions,Airlines,Aviation safety,Casualties,Civil aviation,Fatalities,Injury rates,Injury severity,Midair collisions,Near midair collisions,Passengers,Fires,NEW YORK INTERNATIONAL AIRPORT,Civil Aeronautics Board,Civil Aeronautics Board,PAN AMERICAN WORLD AIRWAYS,Investigations of Aircraft Accidents 1934-1965",1959-07-12,PDF,,,NEW YORK INTERNATIONAL AIRPORT,,2017-12-18T17:42:01Z,,Text,,Civil Aeronautics Board,application/pdf,071259.pdf,553947,urn:sha256:01ecb0c5c894159d4103edacff71231ff54f482f51b709335c2abf261e878322,1959,,dot:32931,,,,,https://doi.org/10.21949/1500744,,,,,,,,,,,,071259.pdf,,,,,,PAN AMERICAN WORLD AIRWAYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
